epoch_num,causal_loss_train,causal_loss_val,rep_ID
22,0.017160332,0.17188008,17
23,0.017177653,0.17460997,17
24,0.017135913,0.17145196,17
25,0.017132998,0.17427388,17
26,0.01718652,0.17838816,17
27,0.017125482,0.17229614,17
28,0.017121626,0.1717954,17
29,0.01715182,0.1756659,17
30,0.017123599,0.17424414,17
31,0.017123837,0.17054129,17
32,0.01710644,0.17422199,17
33,0.017133182,0.17781554,17
34,0.01709489,0.17329252,17
35,0.017094329,0.17300053,17
36,0.017118258,0.17582001,17
37,0.017088773,0.17265622,17
38,0.017087353,0.1725021,17
39,0.01709683,0.17607404,17
40,0.017074516,0.17499912,17
41,0.017070603,0.1763236,17
42,0.01706626,0.1776988,17
43,0.01706034,0.17480668,17
44,0.017070156,0.17862004,17
45,0.01704732,0.17724036,17
46,0.017049452,0.17625567,17
47,0.017074246,0.18185045,17
48,0.017044839,0.17962396,17
49,0.017036397,0.17684002,17
0,0.017576538,0.18299578,18
1,0.017560711,0.1799726,18
2,0.017553769,0.17797476,18
3,0.017552782,0.17989588,18
4,0.017557153,0.18169627,18
5,0.017527385,0.18023834,18
6,0.017520657,0.18122676,18
7,0.017523449,0.18373306,18
8,0.017512767,0.18121675,18
9,0.017547999,0.18594813,18
10,0.017498232,0.18149416,18
11,0.017498847,0.17764728,18
12,0.0175331,0.18160021,18
13,0.01748115,0.1767024,18
14,0.017479112,0.17461932,18
15,0.017479144,0.18083489,18
16,0.017488807,0.18233779,18
17,0.01746186,0.17742562,18
18,0.017457316,0.18153526,18
19,0.01744131,0.18019688,18
20,0.017443066,0.17729454,18
21,0.017484657,0.18360746,18
22,0.017429134,0.17754541,18
23,0.017424848,0.17792405,18
24,0.01741788,0.17794392,18
25,0.017412087,0.17983593,18
26,0.017407367,0.17920545,18
27,0.017451422,0.18237051,18
28,0.017402895,0.17531805,18
29,0.017395146,0.17461483,18
30,0.017481256,0.18124267,18
31,0.017387819,0.17437333,18
32,0.01737644,0.17606479,18
33,0.017423457,0.18156722,18
34,0.017367302,0.17643006,18
35,0.017366037,0.17852646,18
36,0.017386548,0.17990701,18
37,0.017362291,0.17255804,18
38,0.01735018,0.17467254,18
39,0.017339522,0.17390761,18
40,0.01734056,0.17307529,18
41,0.017372651,0.17873275,18
42,0.01736356,0.17783494,18
43,0.017363952,0.17055364,18
44,0.01735042,0.17742379,18
45,0.01733699,0.1772513,18
46,0.017334137,0.17175353,18
47,0.01733142,0.17915209,18
48,0.01731792,0.17888537,18
49,0.017304575,0.1730241,18
0,0.01740949,0.17748004,19
1,0.01740465,0.17764147,19
2,0.017400661,0.1777765,19
3,0.0173899,0.1742668,19
4,0.01739475,0.1772857,19
5,0.017378211,0.17612214,19
6,0.017384604,0.17244184,19
7,0.01741758,0.18017003,19
8,0.017358745,0.17693648,19
9,0.01735094,0.17484714,19
10,0.017373435,0.18024676,19
11,0.017346134,0.17486785,19
12,0.01733505,0.17697965,19
13,0.017367661,0.17902458,19
14,0.017318286,0.17535916,19
15,0.017313384,0.17389317,19
16,0.017306875,0.17803341,19
17,0.017293788,0.17764327,19
18,0.017289443,0.17807402,19
19,0.017316932,0.18304561,19
20,0.017284904,0.177674,19
21,0.017275296,0.18011652,19
22,0.017301593,0.18291661,19
23,0.01726644,0.17715086,19
24,0.017254522,0.17924632,19
25,0.017291453,0.1819097,19
26,0.017244142,0.1761727,19
27,0.017244654,0.17465767,19
28,0.017303344,0.18105292,19
29,0.017226102,0.1746733,19
30,0.01721351,0.17953007,19
31,0.017256962,0.18499243,19
32,0.017203787,0.18067409,19
33,0.01719618,0.18441828,19
34,0.01719849,0.18592134,19
35,0.017184936,0.18358734,19
36,0.017187143,0.18585572,19
37,0.017172344,0.1830061,19
38,0.017166298,0.1832108,19
39,0.017187536,0.1855963,19
40,0.017187914,0.1791284,19
41,0.017147351,0.18134122,19
42,0.017170027,0.18577172,19
43,0.017192058,0.18020064,19
44,0.017133094,0.18544988,19
45,0.017199062,0.19177294,19
46,0.017121548,0.18459737,19
47,0.017110853,0.18744734,19
48,0.017121268,0.19144171,19
49,0.017097017,0.18807754,19
