sample_size,method,oos_mse
1000,nmmr_v,28.923818346741843
1000,nmmr_v,14.572151065260405
1000,nmmr_v,18.13131272097044
1000,nmmr_v,27.51645209636389
1000,nmmr_v,16.383747830479926
1000,nmmr_v,28.727017059839095
1000,nmmr_v,31.493700730595556
1000,nmmr_v,17.1523488689055
1000,nmmr_v,23.28161434049391
1000,nmmr_v,9.144268518148678
1000,nmmr_v,20.990155664310187
1000,nmmr_v,17.64396612264475
1000,nmmr_v,28.92885045626652
1000,nmmr_v,23.334107876958043
1000,nmmr_v,27.24167564560228
1000,nmmr_v,39.09820565747326
1000,nmmr_v,23.488575022646412
1000,nmmr_v,15.521083094358005
5000,nmmr_v,32.00025477548449
5000,nmmr_v,5.204694642712134
5000,nmmr_v,54.602095002975304
5000,nmmr_v,52.29144047903217
5000,nmmr_v,35.77110929067431
5000,nmmr_v,67.80445846512676
5000,nmmr_v,31.643413104387832
5000,nmmr_v,24.1755959142862
5000,nmmr_v,44.55819746512726
5000,nmmr_v,24.97543287619455
5000,nmmr_v,21.19021823623584
5000,nmmr_v,11.556711231426277
5000,nmmr_v,29.84241541753077
5000,nmmr_v,50.00686424166789
5000,nmmr_v,38.00571641744646
5000,nmmr_v,25.829342963686287
5000,nmmr_v,40.605314605244196
5000,nmmr_v,20.757758732657077
5000,nmmr_v,25.457217367819474
5000,nmmr_v,22.92879120884194
10000,nmmr_v,43.96716364796432
10000,nmmr_v,26.73933562342527
10000,nmmr_v,21.763544286169687
10000,nmmr_v,22.404470697384415
10000,nmmr_v,79.56139647841708
10000,nmmr_v,50.136677926521216
10000,nmmr_v,23.133301369098888
10000,nmmr_v,41.79422990876752
10000,nmmr_v,58.73185000360596
10000,nmmr_v,60.28305589248621
10000,nmmr_v,28.592828239859564
10000,nmmr_v,57.2512420180332
10000,nmmr_v,38.1171202594672
10000,nmmr_v,76.92198777057155
10000,nmmr_v,36.54003827744654
10000,nmmr_v,52.39483373092071
10000,nmmr_v,25.63568724610625
10000,nmmr_v,51.589810996740425
10000,nmmr_v,17.820271953194613
10000,nmmr_v,55.46667940757233
50000,nmmr_v,77.87226833880769
50000,nmmr_v,67.84876717920966
50000,nmmr_v,41.03240946786063
50000,nmmr_v,42.08605950013457
50000,nmmr_v,24.29163655642436
50000,nmmr_v,31.28120290056101
50000,nmmr_v,61.019594608211015
50000,nmmr_v,83.90076847875551
50000,nmmr_v,59.065621692059814
50000,nmmr_v,46.5349244226871
50000,nmmr_v,81.00599538619034
50000,nmmr_v,62.32852965033389
50000,nmmr_v,67.0411190254147
50000,nmmr_v,53.29934122177241
50000,nmmr_v,54.418900923215325
50000,nmmr_v,70.78642750365223
50000,nmmr_v,64.67692625932905
50000,nmmr_v,101.70856793558043
50000,nmmr_v,63.9379113990356
50000,nmmr_v,62.03176948746083
1000,twosls,81.66212426651086
1000,twosls,82.50384618573032
1000,twosls,85.8255736105736
1000,twosls,89.03410477911564
1000,twosls,65.83463126592156
1000,twosls,86.3144479187103
1000,twosls,104.28552278560258
1000,twosls,74.12748387601155
1000,twosls,73.37062901061242
1000,twosls,80.5026826162009
1000,twosls,71.09080921779722
1000,twosls,87.59504847712518
1000,twosls,96.66008497759871
1000,twosls,70.97153262177304
1000,twosls,66.76183480806746
1000,twosls,106.99931941859222
1000,twosls,92.42059103321508
1000,twosls,69.02935852113276
1000,twosls,64.63947606856779
1000,twosls,98.62159793887447
5000,twosls,80.47712745984722
5000,twosls,95.10554055485349
5000,twosls,89.81041425854986
5000,twosls,85.37489675518859
5000,twosls,81.74347422367688
5000,twosls,80.82827171445513
5000,twosls,86.47371273502304
5000,twosls,88.52166295366422
5000,twosls,83.04003132116075
5000,twosls,78.15891524575979
5000,twosls,78.92259724313462
5000,twosls,85.78707738078576
5000,twosls,88.61058126156749
5000,twosls,85.76540965707076
5000,twosls,81.79235563090484
5000,twosls,83.27341058269998
5000,twosls,81.57150823156788
5000,twosls,81.06139686924705
5000,twosls,82.92158642428647
5000,twosls,85.216036095941
10000,twosls,89.05017780634223
10000,twosls,84.95712194824212
10000,twosls,79.0481108214232
10000,twosls,79.04197418122655
10000,twosls,89.89537229195808
10000,twosls,76.85485717902185
10000,twosls,83.43642099046438
10000,twosls,79.73445448541317
10000,twosls,82.85927757394384
10000,twosls,79.40955053724875
10000,twosls,81.34008789872695
10000,twosls,89.06307238834924
10000,twosls,80.2857793867342
10000,twosls,75.41240440569146
10000,twosls,79.55207712383994
10000,twosls,83.24707443616595
10000,twosls,85.37949247167376
10000,twosls,79.4292996329191
10000,twosls,85.01568331337931
10000,twosls,83.56959796068145
50000,twosls,80.12025451831144
50000,twosls,81.03321270834405
50000,twosls,79.99892837760383
50000,twosls,83.70811253237409
50000,twosls,86.7249519590821
50000,twosls,82.05908989072393
50000,twosls,80.30109095960081
50000,twosls,80.89301515256095
50000,twosls,83.20209484711364
50000,twosls,83.47131918568711
50000,twosls,81.17434586238895
50000,twosls,81.35272163954906
50000,twosls,84.01288715441139
50000,twosls,80.7452714831321
50000,twosls,82.68901626196393
50000,twosls,82.28659954548218
50000,twosls,81.96610309472038
50000,twosls,83.26705490608057
50000,twosls,82.18454783637542
50000,twosls,81.85981522920407
1000,linear_reg_awzy,39.929620623447434
1000,linear_reg_awzy,40.51116272531172
1000,linear_reg_awzy,38.48085612225521
1000,linear_reg_awzy,36.00497682776202
1000,linear_reg_awzy,32.24430449586954
1000,linear_reg_awzy,39.57814097665937
1000,linear_reg_awzy,46.46549853153957
1000,linear_reg_awzy,46.476571665107
1000,linear_reg_awzy,43.01693378309456
1000,linear_reg_awzy,35.65171380049462
1000,linear_reg_awzy,46.64416645551467
1000,linear_reg_awzy,41.5652539368801
1000,linear_reg_awzy,38.31641919802431
1000,linear_reg_awzy,41.909021461405466
1000,linear_reg_awzy,42.47401920172594
1000,linear_reg_awzy,37.65564819134802
1000,linear_reg_awzy,41.09578469601264
1000,linear_reg_awzy,39.727219406514635
1000,linear_reg_awzy,35.048725871724784
1000,linear_reg_awzy,42.03582104728961
5000,linear_reg_awzy,39.89753917152381
5000,linear_reg_awzy,37.72730781565325
5000,linear_reg_awzy,37.501965425162886
5000,linear_reg_awzy,36.89258514627163
5000,linear_reg_awzy,36.61815740806525
5000,linear_reg_awzy,38.82251108845661
5000,linear_reg_awzy,41.797891889468005
5000,linear_reg_awzy,39.92478786163287
5000,linear_reg_awzy,38.419646033487346
5000,linear_reg_awzy,35.736438832431155
5000,linear_reg_awzy,40.6216487445624
5000,linear_reg_awzy,37.261975450191066
5000,linear_reg_awzy,38.206740493554705
5000,linear_reg_awzy,39.891708787860885
5000,linear_reg_awzy,38.73488699798495
5000,linear_reg_awzy,38.880678791960875
5000,linear_reg_awzy,40.06054223216377
5000,linear_reg_awzy,38.27607759876793
5000,linear_reg_awzy,35.904278324431075
5000,linear_reg_awzy,38.53022470810298
10000,linear_reg_awzy,37.7928715843633
10000,linear_reg_awzy,37.552461923740076
10000,linear_reg_awzy,39.48639304220095
10000,linear_reg_awzy,38.49051007127647
10000,linear_reg_awzy,37.108062321447825
10000,linear_reg_awzy,39.00243698246683
10000,linear_reg_awzy,38.73023177435315
10000,linear_reg_awzy,37.98489308437634
10000,linear_reg_awzy,39.57689804684801
10000,linear_reg_awzy,38.094616008558695
10000,linear_reg_awzy,41.45553114478004
10000,linear_reg_awzy,37.771732039202085
10000,linear_reg_awzy,38.74208971239027
10000,linear_reg_awzy,38.150753593019495
10000,linear_reg_awzy,37.978829939792064
10000,linear_reg_awzy,38.38460541010192
10000,linear_reg_awzy,39.44925573823419
10000,linear_reg_awzy,37.30038922449451
10000,linear_reg_awzy,35.91520595331578
10000,linear_reg_awzy,37.154602812457526
50000,linear_reg_awzy,38.584074337130666
50000,linear_reg_awzy,38.271682340693104
50000,linear_reg_awzy,38.1038222347043
50000,linear_reg_awzy,38.47326937772146
50000,linear_reg_awzy,38.127149297678834
50000,linear_reg_awzy,38.52317032576152
50000,linear_reg_awzy,38.597304146954876
50000,linear_reg_awzy,37.896637458132275
50000,linear_reg_awzy,38.377730136449465
50000,linear_reg_awzy,38.5017018942393
50000,linear_reg_awzy,38.79886337823724
50000,linear_reg_awzy,38.53309432441376
50000,linear_reg_awzy,37.890667685778865
50000,linear_reg_awzy,38.481091040343706
50000,linear_reg_awzy,37.964418969305534
50000,linear_reg_awzy,38.19397769717088
50000,linear_reg_awzy,39.35224763294009
50000,linear_reg_awzy,37.65624353704572
50000,linear_reg_awzy,38.16244082725849
50000,linear_reg_awzy,38.144196991671635
