sample_size,rep,method,pred_EY_doA,true_EY_doA,A
10000,19,nmmr_u,58.250579833984375,59.64845707535128,21.11111111111111
10000,19,nmmr_u,54.517127990722656,55.93867710872394,23.333333333333336
10000,19,nmmr_u,50.43782043457031,51.68362193329824,25.555555555555557
10000,19,nmmr_u,46.3226432800293,47.204057013718554,27.77777777777778
10000,19,nmmr_u,42.14412307739258,42.66584069740169,30.0
10000,0,nmmr_u,64.24246978759766,56.43016424526046,10.0
10000,0,nmmr_u,63.974884033203125,61.291422491326394,12.222222222222221
10000,0,nmmr_u,63.12786102294922,63.486919054889654,14.444444444444445
10000,0,nmmr_u,61.66354751586914,63.62483325683143,16.666666666666668
10000,0,nmmr_u,59.41593551635742,62.250025394496284,18.88888888888889
10000,0,nmmr_u,56.49909210205078,59.64845707535128,21.11111111111111
10000,0,nmmr_u,52.898197174072266,55.93867710872394,23.333333333333336
10000,0,nmmr_u,48.9240837097168,51.68362193329824,25.555555555555557
10000,0,nmmr_u,44.78866195678711,47.204057013718554,27.77777777777778
10000,0,nmmr_u,40.39896774291992,42.66584069740169,30.0
10000,1,nmmr_u,60.154361724853516,56.43016424526046,10.0
10000,1,nmmr_u,59.53554916381836,61.291422491326394,12.222222222222221
10000,1,nmmr_u,58.83867263793945,63.486919054889654,14.444444444444445
10000,1,nmmr_u,58.784950256347656,63.62483325683143,16.666666666666668
10000,1,nmmr_u,58.07361602783203,62.250025394496284,18.88888888888889
10000,1,nmmr_u,55.95444869995117,59.64845707535128,21.11111111111111
10000,1,nmmr_u,52.97699737548828,55.93867710872394,23.333333333333336
10000,1,nmmr_u,49.494388580322266,51.68362193329824,25.555555555555557
10000,1,nmmr_u,45.34829330444336,47.204057013718554,27.77777777777778
10000,1,nmmr_u,41.03939437866211,42.66584069740169,30.0
10000,4,nmmr_u,64.85187530517578,56.43016424526046,10.0
10000,4,nmmr_u,63.078678131103516,61.291422491326394,12.222222222222221
10000,4,nmmr_u,61.33028030395508,63.486919054889654,14.444444444444445
10000,4,nmmr_u,59.31481170654297,63.62483325683143,16.666666666666668
10000,4,nmmr_u,57.85386657714844,62.250025394496284,18.88888888888889
10000,4,nmmr_u,55.61716079711914,59.64845707535128,21.11111111111111
10000,4,nmmr_u,52.86457824707031,55.93867710872394,23.333333333333336
10000,4,nmmr_u,49.892417907714844,51.68362193329824,25.555555555555557
10000,4,nmmr_u,46.41912841796875,47.204057013718554,27.77777777777778
10000,4,nmmr_u,42.53892517089844,42.66584069740169,30.0
10000,5,nmmr_u,64.80365753173828,56.43016424526046,10.0
10000,5,nmmr_u,65.01067352294922,61.291422491326394,12.222222222222221
10000,5,nmmr_u,64.50038146972656,63.486919054889654,14.444444444444445
10000,5,nmmr_u,63.13474655151367,63.62483325683143,16.666666666666668
10000,5,nmmr_u,60.92051696777344,62.250025394496284,18.88888888888889
10000,5,nmmr_u,57.755279541015625,59.64845707535128,21.11111111111111
10000,5,nmmr_u,53.93869400024414,55.93867710872394,23.333333333333336
10000,5,nmmr_u,50.132606506347656,51.68362193329824,25.555555555555557
10000,5,nmmr_u,45.856178283691406,47.204057013718554,27.77777777777778
10000,5,nmmr_u,41.293418884277344,42.66584069740169,30.0
10000,16,nmmr_u,66.8615493774414,56.43016424526046,10.0
10000,16,nmmr_u,65.70477294921875,61.291422491326394,12.222222222222221
10000,16,nmmr_u,64.45211791992188,63.486919054889654,14.444444444444445
10000,16,nmmr_u,62.80033493041992,63.62483325683143,16.666666666666668
10000,16,nmmr_u,60.45634841918945,62.250025394496284,18.88888888888889
10000,16,nmmr_u,57.195274353027344,59.64845707535128,21.11111111111111
10000,16,nmmr_u,53.582454681396484,55.93867710872394,23.333333333333336
10000,16,nmmr_u,49.7933464050293,51.68362193329824,25.555555555555557
10000,16,nmmr_u,45.520267486572266,47.204057013718554,27.77777777777778
10000,16,nmmr_u,41.15631103515625,42.66584069740169,30.0
10000,17,nmmr_u,67.87763977050781,56.43016424526046,10.0
10000,17,nmmr_u,67.1682357788086,61.291422491326394,12.222222222222221
10000,17,nmmr_u,66.05997467041016,63.486919054889654,14.444444444444445
10000,17,nmmr_u,64.32135772705078,63.62483325683143,16.666666666666668
10000,17,nmmr_u,61.72280502319336,62.250025394496284,18.88888888888889
10000,17,nmmr_u,58.491085052490234,59.64845707535128,21.11111111111111
10000,17,nmmr_u,54.76591110229492,55.93867710872394,23.333333333333336
10000,17,nmmr_u,50.66545486450195,51.68362193329824,25.555555555555557
10000,17,nmmr_u,46.5502815246582,47.204057013718554,27.77777777777778
10000,17,nmmr_u,42.31022262573242,42.66584069740169,30.0
10000,3,nmmr_u,68.84613800048828,56.43016424526046,10.0
10000,3,nmmr_u,67.2079086303711,61.291422491326394,12.222222222222221
10000,3,nmmr_u,65.66439056396484,63.486919054889654,14.444444444444445
10000,3,nmmr_u,63.55903625488281,63.62483325683143,16.666666666666668
10000,3,nmmr_u,60.953086853027344,62.250025394496284,18.88888888888889
10000,3,nmmr_u,57.77643585205078,59.64845707535128,21.11111111111111
10000,3,nmmr_u,54.24514389038086,55.93867710872394,23.333333333333336
10000,3,nmmr_u,50.260860443115234,51.68362193329824,25.555555555555557
10000,3,nmmr_u,46.04446029663086,47.204057013718554,27.77777777777778
10000,3,nmmr_u,41.8270378112793,42.66584069740169,30.0
10000,2,nmmr_u,64.95193481445312,56.43016424526046,10.0
10000,2,nmmr_u,64.61681365966797,61.291422491326394,12.222222222222221
10000,2,nmmr_u,63.912017822265625,63.486919054889654,14.444444444444445
10000,2,nmmr_u,62.667236328125,63.62483325683143,16.666666666666668
10000,2,nmmr_u,60.771236419677734,62.250025394496284,18.88888888888889
10000,2,nmmr_u,57.78315353393555,59.64845707535128,21.11111111111111
10000,2,nmmr_u,54.08266067504883,55.93867710872394,23.333333333333336
10000,2,nmmr_u,50.161495208740234,51.68362193329824,25.555555555555557
10000,2,nmmr_u,45.885414123535156,47.204057013718554,27.77777777777778
10000,2,nmmr_u,41.41260528564453,42.66584069740169,30.0
10000,9,nmmr_u,68.7757797241211,56.43016424526046,10.0
10000,9,nmmr_u,67.46920013427734,61.291422491326394,12.222222222222221
10000,9,nmmr_u,66.07476043701172,63.486919054889654,14.444444444444445
10000,9,nmmr_u,64.30261993408203,63.62483325683143,16.666666666666668
10000,9,nmmr_u,61.96316146850586,62.250025394496284,18.88888888888889
10000,9,nmmr_u,58.73648452758789,59.64845707535128,21.11111111111111
10000,9,nmmr_u,54.934410095214844,55.93867710872394,23.333333333333336
10000,9,nmmr_u,50.87755584716797,51.68362193329824,25.555555555555557
10000,9,nmmr_u,46.47651290893555,47.204057013718554,27.77777777777778
10000,9,nmmr_u,41.889137268066406,42.66584069740169,30.0
10000,8,nmmr_u,65.5478515625,56.43016424526046,10.0
10000,8,nmmr_u,66.16718292236328,61.291422491326394,12.222222222222221
10000,8,nmmr_u,66.11473846435547,63.486919054889654,14.444444444444445
10000,8,nmmr_u,64.83917999267578,63.62483325683143,16.666666666666668
10000,8,nmmr_u,62.13388442993164,62.250025394496284,18.88888888888889
10000,8,nmmr_u,58.56134796142578,59.64845707535128,21.11111111111111
10000,8,nmmr_u,54.56941604614258,55.93867710872394,23.333333333333336
10000,8,nmmr_u,50.310791015625,51.68362193329824,25.555555555555557
10000,8,nmmr_u,45.75953674316406,47.204057013718554,27.77777777777778
10000,8,nmmr_u,41.00596618652344,42.66584069740169,30.0
10000,11,nmmr_u,66.5071029663086,56.43016424526046,10.0
10000,11,nmmr_u,65.71483612060547,61.291422491326394,12.222222222222221
10000,11,nmmr_u,64.67527770996094,63.486919054889654,14.444444444444445
10000,11,nmmr_u,63.02790451049805,63.62483325683143,16.666666666666668
10000,11,nmmr_u,60.61598587036133,62.250025394496284,18.88888888888889
10000,11,nmmr_u,57.334861755371094,59.64845707535128,21.11111111111111
10000,11,nmmr_u,53.68288803100586,55.93867710872394,23.333333333333336
10000,11,nmmr_u,49.733253479003906,51.68362193329824,25.555555555555557
10000,11,nmmr_u,45.47464370727539,47.204057013718554,27.77777777777778
10000,11,nmmr_u,40.9741096496582,42.66584069740169,30.0
10000,10,nmmr_u,64.38617706298828,56.43016424526046,10.0
10000,10,nmmr_u,63.7634162902832,61.291422491326394,12.222222222222221
10000,10,nmmr_u,62.77283477783203,63.486919054889654,14.444444444444445
10000,10,nmmr_u,61.30501174926758,63.62483325683143,16.666666666666668
10000,10,nmmr_u,59.284698486328125,62.250025394496284,18.88888888888889
10000,10,nmmr_u,56.41682434082031,59.64845707535128,21.11111111111111
10000,10,nmmr_u,52.80825424194336,55.93867710872394,23.333333333333336
10000,10,nmmr_u,48.99509048461914,51.68362193329824,25.555555555555557
10000,10,nmmr_u,45.07197952270508,47.204057013718554,27.77777777777778
10000,10,nmmr_u,40.94552230834961,42.66584069740169,30.0
50000,15,nmmr_u,63.711177825927734,56.43016424526046,10.0
50000,15,nmmr_u,64.10870361328125,61.291422491326394,12.222222222222221
50000,15,nmmr_u,64.116943359375,63.486919054889654,14.444444444444445
50000,15,nmmr_u,63.39323806762695,63.62483325683143,16.666666666666668
50000,15,nmmr_u,61.52835464477539,62.250025394496284,18.88888888888889
50000,15,nmmr_u,58.28064727783203,59.64845707535128,21.11111111111111
50000,15,nmmr_u,54.56034851074219,55.93867710872394,23.333333333333336
50000,15,nmmr_u,50.59811019897461,51.68362193329824,25.555555555555557
50000,15,nmmr_u,46.14949035644531,47.204057013718554,27.77777777777778
50000,15,nmmr_u,41.64486312866211,42.66584069740169,30.0
50000,14,nmmr_u,68.91572570800781,56.43016424526046,10.0
50000,14,nmmr_u,68.88452911376953,61.291422491326394,12.222222222222221
50000,14,nmmr_u,68.2144546508789,63.486919054889654,14.444444444444445
50000,14,nmmr_u,66.29653930664062,63.62483325683143,16.666666666666668
50000,14,nmmr_u,63.156028747558594,62.250025394496284,18.88888888888889
50000,14,nmmr_u,59.36794662475586,59.64845707535128,21.11111111111111
50000,14,nmmr_u,55.295562744140625,55.93867710872394,23.333333333333336
50000,14,nmmr_u,50.89221954345703,51.68362193329824,25.555555555555557
50000,14,nmmr_u,46.41400909423828,47.204057013718554,27.77777777777778
50000,14,nmmr_u,42.150455474853516,42.66584069740169,30.0
50000,7,nmmr_u,68.5959243774414,56.43016424526046,10.0
50000,7,nmmr_u,68.93701171875,61.291422491326394,12.222222222222221
50000,7,nmmr_u,68.10224151611328,63.486919054889654,14.444444444444445
50000,7,nmmr_u,66.04590606689453,63.62483325683143,16.666666666666668
50000,7,nmmr_u,63.01530838012695,62.250025394496284,18.88888888888889
50000,7,nmmr_u,59.65849304199219,59.64845707535128,21.11111111111111
50000,7,nmmr_u,55.546688079833984,55.93867710872394,23.333333333333336
50000,7,nmmr_u,51.02001190185547,51.68362193329824,25.555555555555557
50000,7,nmmr_u,46.22831344604492,47.204057013718554,27.77777777777778
50000,7,nmmr_u,41.422245025634766,42.66584069740169,30.0
50000,6,nmmr_u,69.93397521972656,56.43016424526046,10.0
50000,6,nmmr_u,69.36578369140625,61.291422491326394,12.222222222222221
50000,6,nmmr_u,68.30657196044922,63.486919054889654,14.444444444444445
50000,6,nmmr_u,66.28742980957031,63.62483325683143,16.666666666666668
50000,6,nmmr_u,63.21073913574219,62.250025394496284,18.88888888888889
50000,6,nmmr_u,59.648719787597656,59.64845707535128,21.11111111111111
50000,6,nmmr_u,55.52103805541992,55.93867710872394,23.333333333333336
50000,6,nmmr_u,51.11149978637695,51.68362193329824,25.555555555555557
50000,6,nmmr_u,46.516605377197266,47.204057013718554,27.77777777777778
50000,6,nmmr_u,41.93601989746094,42.66584069740169,30.0
50000,12,nmmr_u,67.80084991455078,56.43016424526046,10.0
50000,12,nmmr_u,67.11360168457031,61.291422491326394,12.222222222222221
50000,12,nmmr_u,65.96468353271484,63.486919054889654,14.444444444444445
50000,12,nmmr_u,64.30437469482422,63.62483325683143,16.666666666666668
50000,12,nmmr_u,61.83964920043945,62.250025394496284,18.88888888888889
50000,12,nmmr_u,58.30278778076172,59.64845707535128,21.11111111111111
50000,12,nmmr_u,54.56501388549805,55.93867710872394,23.333333333333336
50000,12,nmmr_u,50.4586181640625,51.68362193329824,25.555555555555557
50000,12,nmmr_u,45.99275207519531,47.204057013718554,27.77777777777778
50000,12,nmmr_u,41.582763671875,42.66584069740169,30.0
50000,13,nmmr_u,68.389892578125,56.43016424526046,10.0
50000,13,nmmr_u,67.706787109375,61.291422491326394,12.222222222222221
50000,13,nmmr_u,66.44641876220703,63.486919054889654,14.444444444444445
50000,13,nmmr_u,64.44139099121094,63.62483325683143,16.666666666666668
50000,13,nmmr_u,61.73250198364258,62.250025394496284,18.88888888888889
50000,13,nmmr_u,58.16314697265625,59.64845707535128,21.11111111111111
50000,13,nmmr_u,54.318180084228516,55.93867710872394,23.333333333333336
50000,13,nmmr_u,50.33403778076172,51.68362193329824,25.555555555555557
50000,13,nmmr_u,46.16244888305664,47.204057013718554,27.77777777777778
50000,13,nmmr_u,42.12163543701172,42.66584069740169,30.0
50000,18,nmmr_u,63.51483917236328,56.43016424526046,10.0
50000,18,nmmr_u,63.891239166259766,61.291422491326394,12.222222222222221
50000,18,nmmr_u,63.82320785522461,63.486919054889654,14.444444444444445
50000,18,nmmr_u,62.905452728271484,63.62483325683143,16.666666666666668
50000,18,nmmr_u,60.847904205322266,62.250025394496284,18.88888888888889
50000,18,nmmr_u,57.845977783203125,59.64845707535128,21.11111111111111
50000,18,nmmr_u,54.2358283996582,55.93867710872394,23.333333333333336
50000,18,nmmr_u,50.12995910644531,51.68362193329824,25.555555555555557
50000,18,nmmr_u,45.879600524902344,47.204057013718554,27.77777777777778
50000,18,nmmr_u,41.58045959472656,42.66584069740169,30.0
50000,19,nmmr_u,64.3094253540039,56.43016424526046,10.0
50000,19,nmmr_u,64.92888641357422,61.291422491326394,12.222222222222221
50000,19,nmmr_u,64.8185806274414,63.486919054889654,14.444444444444445
50000,19,nmmr_u,63.827178955078125,63.62483325683143,16.666666666666668
50000,19,nmmr_u,61.5181999206543,62.250025394496284,18.88888888888889
50000,19,nmmr_u,58.481937408447266,59.64845707535128,21.11111111111111
50000,19,nmmr_u,54.761444091796875,55.93867710872394,23.333333333333336
50000,19,nmmr_u,50.60734939575195,51.68362193329824,25.555555555555557
50000,19,nmmr_u,46.17203903198242,47.204057013718554,27.77777777777778
50000,19,nmmr_u,41.66800308227539,42.66584069740169,30.0
50000,0,nmmr_u,63.75428009033203,56.43016424526046,10.0
50000,0,nmmr_u,64.07991027832031,61.291422491326394,12.222222222222221
50000,0,nmmr_u,63.75002670288086,63.486919054889654,14.444444444444445
50000,0,nmmr_u,62.455169677734375,63.62483325683143,16.666666666666668
50000,0,nmmr_u,60.26795959472656,62.250025394496284,18.88888888888889
50000,0,nmmr_u,57.35054016113281,59.64845707535128,21.11111111111111
50000,0,nmmr_u,53.72924041748047,55.93867710872394,23.333333333333336
50000,0,nmmr_u,49.75690841674805,51.68362193329824,25.555555555555557
50000,0,nmmr_u,45.73707962036133,47.204057013718554,27.77777777777778
50000,0,nmmr_u,41.521575927734375,42.66584069740169,30.0
50000,1,nmmr_u,58.74909973144531,56.43016424526046,10.0
50000,1,nmmr_u,59.29967498779297,61.291422491326394,12.222222222222221
50000,1,nmmr_u,60.32545852661133,63.486919054889654,14.444444444444445
50000,1,nmmr_u,60.36750793457031,63.62483325683143,16.666666666666668
50000,1,nmmr_u,58.97294235229492,62.250025394496284,18.88888888888889
50000,1,nmmr_u,56.73571014404297,59.64845707535128,21.11111111111111
50000,1,nmmr_u,53.5765495300293,55.93867710872394,23.333333333333336
50000,1,nmmr_u,49.85321807861328,51.68362193329824,25.555555555555557
50000,1,nmmr_u,45.76234817504883,47.204057013718554,27.77777777777778
50000,1,nmmr_u,41.53560256958008,42.66584069740169,30.0
50000,4,nmmr_u,66.27446746826172,56.43016424526046,10.0
50000,4,nmmr_u,65.86273956298828,61.291422491326394,12.222222222222221
50000,4,nmmr_u,65.30481719970703,63.486919054889654,14.444444444444445
50000,4,nmmr_u,64.1745376586914,63.62483325683143,16.666666666666668
50000,4,nmmr_u,61.85910415649414,62.250025394496284,18.88888888888889
50000,4,nmmr_u,58.65940475463867,59.64845707535128,21.11111111111111
50000,4,nmmr_u,54.864749908447266,55.93867710872394,23.333333333333336
50000,4,nmmr_u,50.69765853881836,51.68362193329824,25.555555555555557
50000,4,nmmr_u,46.19709396362305,47.204057013718554,27.77777777777778
50000,4,nmmr_u,41.836524963378906,42.66584069740169,30.0
50000,5,nmmr_u,68.54541778564453,56.43016424526046,10.0
50000,5,nmmr_u,68.65094757080078,61.291422491326394,12.222222222222221
50000,5,nmmr_u,67.91857147216797,63.486919054889654,14.444444444444445
50000,5,nmmr_u,65.96884155273438,63.62483325683143,16.666666666666668
50000,5,nmmr_u,62.932987213134766,62.250025394496284,18.88888888888889
50000,5,nmmr_u,59.31815719604492,59.64845707535128,21.11111111111111
50000,5,nmmr_u,55.14082336425781,55.93867710872394,23.333333333333336
50000,5,nmmr_u,50.82164764404297,51.68362193329824,25.555555555555557
50000,5,nmmr_u,46.384578704833984,47.204057013718554,27.77777777777778
50000,5,nmmr_u,41.97487258911133,42.66584069740169,30.0
50000,16,nmmr_u,66.10347747802734,56.43016424526046,10.0
50000,16,nmmr_u,65.61573028564453,61.291422491326394,12.222222222222221
50000,16,nmmr_u,64.89273071289062,63.486919054889654,14.444444444444445
50000,16,nmmr_u,63.30113220214844,63.62483325683143,16.666666666666668
50000,16,nmmr_u,61.04743957519531,62.250025394496284,18.88888888888889
50000,16,nmmr_u,57.89323043823242,59.64845707535128,21.11111111111111
50000,16,nmmr_u,54.236595153808594,55.93867710872394,23.333333333333336
50000,16,nmmr_u,50.243892669677734,51.68362193329824,25.555555555555557
50000,16,nmmr_u,45.95499038696289,47.204057013718554,27.77777777777778
50000,16,nmmr_u,41.69988250732422,42.66584069740169,30.0
50000,17,nmmr_u,71.35162353515625,56.43016424526046,10.0
50000,17,nmmr_u,70.08203125,61.291422491326394,12.222222222222221
50000,17,nmmr_u,68.29344177246094,63.486919054889654,14.444444444444445
50000,17,nmmr_u,65.90193176269531,63.62483325683143,16.666666666666668
50000,17,nmmr_u,62.91660690307617,62.250025394496284,18.88888888888889
50000,17,nmmr_u,59.132904052734375,59.64845707535128,21.11111111111111
50000,17,nmmr_u,55.0715446472168,55.93867710872394,23.333333333333336
50000,17,nmmr_u,50.695518493652344,51.68362193329824,25.555555555555557
50000,17,nmmr_u,46.10398483276367,47.204057013718554,27.77777777777778
50000,17,nmmr_u,41.74216079711914,42.66584069740169,30.0
50000,3,nmmr_u,65.60562133789062,56.43016424526046,10.0
50000,3,nmmr_u,65.89656066894531,61.291422491326394,12.222222222222221
50000,3,nmmr_u,65.50413513183594,63.486919054889654,14.444444444444445
50000,3,nmmr_u,63.946109771728516,63.62483325683143,16.666666666666668
50000,3,nmmr_u,61.355377197265625,62.250025394496284,18.88888888888889
50000,3,nmmr_u,57.92621994018555,59.64845707535128,21.11111111111111
50000,3,nmmr_u,54.207550048828125,55.93867710872394,23.333333333333336
50000,3,nmmr_u,50.28849792480469,51.68362193329824,25.555555555555557
50000,3,nmmr_u,45.9976806640625,47.204057013718554,27.77777777777778
50000,3,nmmr_u,41.44926834106445,42.66584069740169,30.0
50000,2,nmmr_u,68.14794158935547,56.43016424526046,10.0
50000,2,nmmr_u,67.83159637451172,61.291422491326394,12.222222222222221
50000,2,nmmr_u,66.92529296875,63.486919054889654,14.444444444444445
50000,2,nmmr_u,65.16056823730469,63.62483325683143,16.666666666666668
50000,2,nmmr_u,62.33540725708008,62.250025394496284,18.88888888888889
50000,2,nmmr_u,58.84857940673828,59.64845707535128,21.11111111111111
50000,2,nmmr_u,54.93717956542969,55.93867710872394,23.333333333333336
50000,2,nmmr_u,50.606163024902344,51.68362193329824,25.555555555555557
50000,2,nmmr_u,46.264869689941406,47.204057013718554,27.77777777777778
50000,2,nmmr_u,42.08314895629883,42.66584069740169,30.0
50000,9,nmmr_u,58.083499908447266,56.43016424526046,10.0
50000,9,nmmr_u,57.91884994506836,61.291422491326394,12.222222222222221
50000,9,nmmr_u,59.29490661621094,63.486919054889654,14.444444444444445
50000,9,nmmr_u,60.2817268371582,63.62483325683143,16.666666666666668
50000,9,nmmr_u,59.636924743652344,62.250025394496284,18.88888888888889
50000,9,nmmr_u,57.15272521972656,59.64845707535128,21.11111111111111
50000,9,nmmr_u,53.844417572021484,55.93867710872394,23.333333333333336
50000,9,nmmr_u,50.00360870361328,51.68362193329824,25.555555555555557
50000,9,nmmr_u,45.79229736328125,47.204057013718554,27.77777777777778
50000,9,nmmr_u,41.52317810058594,42.66584069740169,30.0
50000,8,nmmr_u,66.99378204345703,56.43016424526046,10.0
50000,8,nmmr_u,66.88970947265625,61.291422491326394,12.222222222222221
50000,8,nmmr_u,65.94376373291016,63.486919054889654,14.444444444444445
50000,8,nmmr_u,64.22036743164062,63.62483325683143,16.666666666666668
50000,8,nmmr_u,61.69043731689453,62.250025394496284,18.88888888888889
50000,8,nmmr_u,58.226806640625,59.64845707535128,21.11111111111111
50000,8,nmmr_u,54.436702728271484,55.93867710872394,23.333333333333336
50000,8,nmmr_u,50.28963851928711,51.68362193329824,25.555555555555557
50000,8,nmmr_u,45.9126091003418,47.204057013718554,27.77777777777778
50000,8,nmmr_u,41.47294235229492,42.66584069740169,30.0
50000,11,nmmr_u,67.6041259765625,56.43016424526046,10.0
50000,11,nmmr_u,66.66551208496094,61.291422491326394,12.222222222222221
50000,11,nmmr_u,65.41165924072266,63.486919054889654,14.444444444444445
50000,11,nmmr_u,63.78397750854492,63.62483325683143,16.666666666666668
50000,11,nmmr_u,61.71187973022461,62.250025394496284,18.88888888888889
50000,11,nmmr_u,58.4126091003418,59.64845707535128,21.11111111111111
50000,11,nmmr_u,54.52277755737305,55.93867710872394,23.333333333333336
50000,11,nmmr_u,50.46221923828125,51.68362193329824,25.555555555555557
50000,11,nmmr_u,46.134098052978516,47.204057013718554,27.77777777777778
50000,11,nmmr_u,41.73297882080078,42.66584069740169,30.0
50000,10,nmmr_u,65.2371597290039,56.43016424526046,10.0
50000,10,nmmr_u,65.47801208496094,61.291422491326394,12.222222222222221
50000,10,nmmr_u,65.04360961914062,63.486919054889654,14.444444444444445
50000,10,nmmr_u,63.506507873535156,63.62483325683143,16.666666666666668
50000,10,nmmr_u,61.239044189453125,62.250025394496284,18.88888888888889
50000,10,nmmr_u,58.26583480834961,59.64845707535128,21.11111111111111
50000,10,nmmr_u,54.50218963623047,55.93867710872394,23.333333333333336
50000,10,nmmr_u,50.480194091796875,51.68362193329824,25.555555555555557
50000,10,nmmr_u,46.21591567993164,47.204057013718554,27.77777777777778
50000,10,nmmr_u,41.58729553222656,42.66584069740169,30.0
1000,15,pmmr,19.008301947293866,56.43016424526046,10.0
1000,15,pmmr,25.966906040817577,61.291422491326394,12.222222222222221
1000,15,pmmr,31.03023697603581,63.486919054889654,14.444444444444445
1000,15,pmmr,34.55748875842885,63.62483325683143,16.666666666666668
1000,15,pmmr,38.06605384671952,62.250025394496284,18.88888888888889
1000,15,pmmr,41.81664155702368,59.64845707535128,21.11111111111111
1000,15,pmmr,44.197951000796756,55.93867710872394,23.333333333333336
1000,15,pmmr,43.792606827765375,51.68362193329824,25.555555555555557
1000,15,pmmr,41.00591188022533,47.204057013718554,27.77777777777778
1000,15,pmmr,37.297112376123465,42.66584069740169,30.0
1000,14,pmmr,20.761450283061713,56.43016424526046,10.0
1000,14,pmmr,24.980672451242143,61.291422491326394,12.222222222222221
1000,14,pmmr,27.752206704906456,63.486919054889654,14.444444444444445
1000,14,pmmr,30.53144254987795,63.62483325683143,16.666666666666668
1000,14,pmmr,34.5982810624476,62.250025394496284,18.88888888888889
1000,14,pmmr,39.4421130116637,59.64845707535128,21.11111111111111
1000,14,pmmr,43.01220023496843,55.93867710872394,23.333333333333336
1000,14,pmmr,43.54494203504176,51.68362193329824,25.555555555555557
1000,14,pmmr,41.06888161626358,47.204057013718554,27.77777777777778
1000,14,pmmr,37.23522003442895,42.66584069740169,30.0
1000,7,pmmr,20.719934324219345,56.43016424526046,10.0
1000,7,pmmr,26.052209444685953,61.291422491326394,12.222222222222221
1000,7,pmmr,29.917120309005263,63.486919054889654,14.444444444444445
1000,7,pmmr,33.51144956752031,63.62483325683143,16.666666666666668
1000,7,pmmr,37.886622285313855,62.250025394496284,18.88888888888889
1000,7,pmmr,42.2548961118522,59.64845707535128,21.11111111111111
1000,7,pmmr,44.59999524064881,55.93867710872394,23.333333333333336
1000,7,pmmr,43.7954286126631,51.68362193329824,25.555555555555557
1000,7,pmmr,40.60451040414847,47.204057013718554,27.77777777777778
1000,7,pmmr,36.741596004839636,42.66584069740169,30.0
1000,6,pmmr,24.233854452738868,56.43016424526046,10.0
1000,6,pmmr,28.479411864941568,61.291422491326394,12.222222222222221
1000,6,pmmr,31.321632038379768,63.486919054889654,14.444444444444445
1000,6,pmmr,34.082706312585046,63.62483325683143,16.666666666666668
1000,6,pmmr,37.73089544499839,62.250025394496284,18.88888888888889
1000,6,pmmr,41.61596105852036,59.64845707535128,21.11111111111111
1000,6,pmmr,43.93337958249293,55.93867710872394,23.333333333333336
1000,6,pmmr,43.412455293013636,51.68362193329824,25.555555555555557
1000,6,pmmr,40.508179030152554,47.204057013718554,27.77777777777778
1000,6,pmmr,36.95136943327564,42.66584069740169,30.0
1000,12,pmmr,18.527210680653134,56.43016424526046,10.0
1000,12,pmmr,24.30075048838466,61.291422491326394,12.222222222222221
1000,12,pmmr,28.23594334841497,63.486919054889654,14.444444444444445
1000,12,pmmr,31.408212601657855,63.62483325683143,16.666666666666668
1000,12,pmmr,35.57591810605085,62.250025394496284,18.88888888888889
1000,12,pmmr,40.69413469177669,59.64845707535128,21.11111111111111
1000,12,pmmr,44.4963623387579,55.93867710872394,23.333333333333336
1000,12,pmmr,44.78221919911644,51.68362193329824,25.555555555555557
1000,12,pmmr,41.67906224841955,47.204057013718554,27.77777777777778
1000,12,pmmr,37.40584345770381,42.66584069740169,30.0
1000,13,pmmr,19.21852710494967,56.43016424526046,10.0
1000,13,pmmr,25.139734880447392,61.291422491326394,12.222222222222221
1000,13,pmmr,28.729921202534875,63.486919054889654,14.444444444444445
1000,13,pmmr,31.036239187785647,63.62483325683143,16.666666666666668
1000,13,pmmr,34.331969410235786,62.250025394496284,18.88888888888889
1000,13,pmmr,39.1459358515249,59.64845707535128,21.11111111111111
1000,13,pmmr,43.268976949350275,55.93867710872394,23.333333333333336
1000,13,pmmr,44.07259615141699,51.68362193329824,25.555555555555557
1000,13,pmmr,41.2412667633613,47.204057013718554,27.77777777777778
1000,13,pmmr,36.84318809680035,42.66584069740169,30.0
1000,18,pmmr,21.73141598461628,56.43016424526046,10.0
1000,18,pmmr,26.59423469618891,61.291422491326394,12.222222222222221
1000,18,pmmr,29.716867609711386,63.486919054889654,14.444444444444445
1000,18,pmmr,32.69514909830815,63.62483325683143,16.666666666666668
1000,18,pmmr,36.80359697748405,62.250025394496284,18.88888888888889
1000,18,pmmr,41.259495707090984,59.64845707535128,21.11111111111111
1000,18,pmmr,43.969247142074664,55.93867710872394,23.333333333333336
1000,18,pmmr,43.66150123049874,51.68362193329824,25.555555555555557
1000,18,pmmr,40.90192719612056,47.204057013718554,27.77777777777778
1000,18,pmmr,37.259915757675714,42.66584069740169,30.0
1000,19,pmmr,19.23021018154719,56.43016424526046,10.0
1000,19,pmmr,24.798136584899044,61.291422491326394,12.222222222222221
1000,19,pmmr,29.425090570867063,63.486919054889654,14.444444444444445
1000,19,pmmr,33.526408385808644,63.62483325683143,16.666666666666668
1000,19,pmmr,37.86914011123048,62.250025394496284,18.88888888888889
1000,19,pmmr,42.15398192103196,59.64845707535128,21.11111111111111
