method,oos_mse,Z_noise,W_noise
cevae,3251.5294183129663,8.0,0.01
cevae,167.72862140595885,8.0,0.01
cevae,783.7006786558989,8.0,0.01
cevae,1786.2679412347902,8.0,0.01
cevae,1825.5980936590597,8.0,0.01
cevae,182.2297674094817,8.0,0.01
cevae,209.36703295947382,8.0,0.01
cevae,207.73866899468234,8.0,0.01
cevae,664.1058975498415,8.0,0.01
cevae,724.1625509321362,8.0,0.01
cevae,495.3932243240848,8.0,0.1
cevae,748.4428355382722,8.0,0.1
cevae,84.03933449137597,8.0,0.1
cevae,414.59072766454057,8.0,0.1
cevae,280.17555340277926,8.0,0.1
cevae,700.8582073441845,8.0,0.1
cevae,88.10503663123936,8.0,0.1
cevae,410.86082471124143,8.0,0.1
cevae,2068.2531084941083,8.0,0.1
cevae,491.11469150760684,8.0,0.1
cevae,1300.9318623725512,8.0,0.1
cevae,1059.1045915698744,8.0,0.1
cevae,1406.9620073254239,8.0,0.1
cevae,1647.3983633623266,8.0,0.1
cevae,1901.48867404427,8.0,0.1
cevae,2614.6701155064297,8.0,0.1
cevae,1259.433813309132,8.0,0.1
cevae,285.6744575530658,8.0,0.1
cevae,320.8967803951623,8.0,0.1
cevae,159.76946239517042,8.0,0.1
cevae,530.1753375541714,8.0,0.5
cevae,962.8215856096291,8.0,0.5
cevae,190.55896808694317,8.0,0.5
cevae,1699.4147258727494,8.0,0.5
cevae,432.5752509963959,8.0,0.5
cevae,829.1688791298886,8.0,0.5
cevae,1460.7175548694313,8.0,0.5
cevae,2483.133549528224,8.0,0.5
cevae,524.1893642811576,8.0,0.5
cevae,148.91641493051665,8.0,0.5
cevae,3367.270613901817,8.0,0.5
cevae,427.1296716490686,8.0,0.5
cevae,967.2594558120521,8.0,0.5
cevae,1481.350837209408,8.0,0.5
cevae,284.2704958833494,8.0,0.5
cevae,2441.848929263412,8.0,0.5
cevae,206.92196246959207,8.0,0.5
cevae,88.48566811606219,8.0,0.5
cevae,1515.2982065433348,8.0,0.5
cevae,702.0956312762439,8.0,0.5
cevae,1360.0503737996455,8.0,1.0
cevae,530.1881766600842,8.0,1.0
cevae,589.9462601022091,8.0,1.0
cevae,1979.0763654694601,8.0,1.0
cevae,701.8316148458091,8.0,1.0
cevae,754.656834451366,8.0,1.0
cevae,397.94352362879124,8.0,1.0
cevae,534.6114784185652,8.0,1.0
cevae,2403.1610800961803,8.0,1.0
cevae,575.6244823432056,8.0,1.0
cevae,3345.9039473057724,8.0,1.0
cevae,3348.824737010672,8.0,1.0
cevae,1165.7454377944327,8.0,1.0
cevae,349.96015322584236,8.0,1.0
cevae,536.6279255674988,8.0,1.0
cevae,2681.562812387844,8.0,1.0
cevae,1369.336577377803,8.0,1.0
cevae,741.2780243488189,8.0,1.0
cevae,1532.3559312335708,8.0,1.0
cevae,328.25780182353003,8.0,1.0
cevae,237.15783802834684,8.0,16.0
cevae,276.8554355755688,8.0,16.0
cevae,20.947063142474686,8.0,16.0
cevae,2531.311129571557,8.0,16.0
cevae,666.9211340920871,8.0,16.0
cevae,17.976488659798655,8.0,16.0
cevae,171.3695153426086,8.0,16.0
cevae,2737.5553778034237,8.0,16.0
cevae,16.23958697005832,8.0,16.0
cevae,13.941998456843834,8.0,16.0
cevae,3330.4525637973907,8.0,16.0
cevae,221.79566876212647,8.0,16.0
cevae,1570.9502874600983,8.0,16.0
cevae,158.34614987090754,8.0,16.0
cevae,2787.672081732219,8.0,16.0
cevae,152.19730615739837,8.0,16.0
cevae,163.4992288390727,8.0,16.0
cevae,1152.622392710991,8.0,16.0
cevae,514.411120351232,8.0,16.0
cevae,1459.654341552802,8.0,16.0
cevae,1231.1118476456365,8.0,64.0
cevae,620.5591959282893,8.0,64.0
cevae,1131.5643520733547,8.0,64.0
cevae,2255.8370360729027,8.0,64.0
cevae,529.1128266369083,8.0,64.0
cevae,728.3383091550313,8.0,64.0
cevae,130.33125120653133,8.0,64.0
cevae,948.740730725144,8.0,64.0
cevae,532.9780422777575,8.0,64.0
cevae,966.7463386963612,8.0,64.0
cevae,3229.6173296760935,8.0,64.0
cevae,3312.1052447095367,8.0,64.0
cevae,1179.1142977489114,8.0,64.0
cevae,2723.567247556808,8.0,64.0
cevae,3280.051337356924,8.0,64.0
cevae,2622.5665095405852,8.0,64.0
cevae,1428.6637049485328,8.0,64.0
cevae,46.14015957081371,8.0,64.0
cevae,403.4159122391764,8.0,64.0
cevae,403.99164781360435,8.0,64.0
cevae,185.14962656064182,8.0,150.0
cevae,198.71850109739597,8.0,150.0
cevae,178.47353565425436,8.0,150.0
cevae,2056.4030013030388,8.0,150.0
cevae,1101.8280796764325,8.0,150.0
cevae,182.12858272872072,8.0,150.0
cevae,838.7405729465688,8.0,150.0
cevae,514.3685188572588,8.0,150.0
cevae,3052.7855950126186,8.0,150.0
cevae,2433.4976735722166,8.0,150.0
cevae,272.7272760984214,8.0,150.0
cevae,40.821317931732025,8.0,150.0
cevae,2836.0426726811315,8.0,150.0
cevae,1949.7236270757494,8.0,150.0
cevae,2674.318361851413,8.0,150.0
cevae,1314.9817297163893,8.0,150.0
cevae,2112.673526811639,8.0,150.0
cevae,2469.81784711386,8.0,150.0
cevae,23.337020631682343,8.0,150.0
cevae,717.5403066940984,8.0,150.0
cevae,2135.6747956472236,16.0,0.0
cevae,2413.939843940501,16.0,0.0
cevae,1261.7347591766836,16.0,0.0
cevae,9217.707844751581,16.0,0.0
cevae,3218.9487042785768,16.0,0.0
cevae,2812.143544612896,16.0,0.0
cevae,6844.94322368172,16.0,0.0
cevae,5573.281596717201,16.0,0.0
cevae,3662.063387227783,16.0,0.0
cevae,1533.1364480575328,16.0,0.0
cevae,9788.21031762472,16.0,0.0
cevae,2129.428893144743,16.0,0.0
cevae,2792.954147734976,16.0,0.0
cevae,4042.9449502310517,16.0,0.0
cevae,5831.499447059519,16.0,0.0
cevae,4382.0294881561,16.0,0.0
cevae,6468.966427456016,16.0,0.0
cevae,2691.9610101464805,16.0,0.0
cevae,2549.084747448744,16.0,0.0
cevae,2250.6017908659082,16.0,0.0
cevae,885.5120788726114,16.0,0.01
cevae,5663.633758213321,16.0,0.01
cevae,904.7356188924754,16.0,0.01
cevae,3628.7120231907516,16.0,0.01
cevae,9118.087878932933,16.0,0.01
cevae,2574.6355693534665,16.0,0.01
cevae,3606.9188676233925,16.0,0.01
cevae,3419.3178656201535,16.0,0.01
cevae,3731.5636795252626,16.0,0.01
cevae,2983.767909309013,16.0,0.01
cevae,9123.475094402605,16.0,0.01
cevae,8001.116357370879,16.0,0.01
cevae,2650.797678850145,16.0,0.01
cevae,3573.1547119317465,16.0,0.01
cevae,1369.0864604350022,16.0,0.01
cevae,5949.4875688089705,16.0,0.01
cevae,3324.4059861113938,16.0,0.01
cevae,2401.187686262083,16.0,0.01
cevae,3559.624280933584,16.0,0.01
cevae,5205.557960599372,16.0,0.01
cevae,2813.2845934067905,16.0,0.1
cevae,3275.839260328388,16.0,0.1
cevae,3566.138410182729,16.0,0.1
cevae,3650.2924156942054,16.0,0.1
cevae,3440.8001274629723,16.0,0.1
cevae,6051.873693396623,16.0,0.1
cevae,10859.462107120587,16.0,0.1
cevae,4520.557037050755,16.0,0.1
cevae,3950.1292064120435,16.0,0.1
cevae,6851.56691441083,16.0,0.1
cevae,7496.04104145656,16.0,0.1
cevae,9351.852146898511,16.0,0.1
cevae,2039.3103648379133,16.0,0.1
cevae,3384.83524180432,16.0,0.1
cevae,4918.839810965753,16.0,0.1
cevae,4753.411285287904,16.0,0.1
cevae,1180.6532436936595,16.0,0.1
cevae,2965.998440367885,16.0,0.1
cevae,2801.9146105995487,16.0,0.1
cevae,1896.0390742258928,16.0,0.1
cevae,1525.760765703349,16.0,0.5
cevae,2151.908441720277,16.0,0.5
cevae,3444.3314273080105,16.0,0.5
cevae,1678.766397245045,16.0,0.5
cevae,4505.544648287976,16.0,0.5
cevae,1938.3970101055154,16.0,0.5
cevae,5239.56657039776,16.0,0.5
cevae,1249.4584055599387,16.0,0.5
cevae,4599.83327734671,16.0,0.5
cevae,7365.408487036422,16.0,0.5
cevae,10488.423029496687,16.0,0.5
cevae,7127.835620350078,16.0,0.5
cevae,2729.07368227579,16.0,0.5
cevae,6959.995013132332,16.0,0.5
cevae,6329.481109409855,16.0,0.5
cevae,1643.9543423454743,16.0,0.5
cevae,5163.904847052087,16.0,0.5
cevae,2996.8334441349007,16.0,0.5
cevae,5072.460016114975,16.0,0.5
cevae,3825.4028412707603,16.0,0.5
cevae,3983.4725259106717,16.0,1.0
cevae,3786.319206380632,16.0,1.0
cevae,2949.6464840304834,16.0,1.0
cevae,3682.0580086641776,16.0,1.0
cevae,6128.970038372298,16.0,1.0
cevae,2611.9362908042376,16.0,1.0
cevae,5797.923632972265,16.0,1.0
cevae,6614.944393960705,16.0,1.0
cevae,6049.705456521413,16.0,1.0
cevae,3821.0478240717102,16.0,1.0
cevae,8731.219322503877,16.0,1.0
cevae,1245.3303716774067,16.0,1.0
cevae,3486.9939955780997,16.0,1.0
cevae,3476.5052178590863,16.0,1.0
cevae,4844.779990926165,16.0,1.0
cevae,5392.52333757254,16.0,1.0
cevae,8799.179864741254,16.0,1.0
cevae,3277.913688938787,16.0,1.0
cevae,2015.5084657417378,16.0,1.0
cevae,3509.635989348878,16.0,1.0
cevae,3728.3024697527667,16.0,16.0
cevae,3848.179683120412,16.0,16.0
cevae,2409.7135635757863,16.0,16.0
cevae,3394.543291074111,16.0,16.0
cevae,5739.707216138358,16.0,16.0
cevae,2465.3780615690894,16.0,16.0
cevae,1002.8281553930367,16.0,16.0
cevae,9004.680780614184,16.0,16.0
cevae,1339.6001272433177,16.0,16.0
cevae,8939.341112597951,16.0,16.0
cevae,8449.735446660688,16.0,16.0
cevae,7843.303925524623,16.0,16.0
cevae,3150.89859201367,16.0,16.0
cevae,3659.324873445052,16.0,16.0
cevae,4545.124578253021,16.0,16.0
cevae,4915.925303203572,16.0,16.0
cevae,5160.631753002942,16.0,16.0
cevae,3323.832694665357,16.0,16.0
cevae,2122.024427399615,16.0,16.0
cevae,1808.841424284727,16.0,16.0
cevae,678.4320796273697,16.0,64.0
cevae,1197.8398491390865,16.0,64.0
cevae,922.0434951222908,16.0,64.0
cevae,2017.636887791609,16.0,64.0
cevae,3842.3275738168863,16.0,64.0
cevae,143.146425544955,16.0,64.0
cevae,3216.4066367917535,16.0,64.0
cevae,2426.239956122935,16.0,64.0
cevae,2655.3291126536765,16.0,64.0
cevae,73.58877113701706,16.0,64.0
cevae,4070.2573865252134,16.0,64.0
cevae,6860.8588335103095,16.0,64.0
cevae,1795.462786123683,16.0,64.0
cevae,3075.0826715149883,16.0,64.0
cevae,3217.3269532047725,16.0,64.0
cevae,3625.209722858023,16.0,64.0
cevae,273.9575793441726,16.0,64.0
cevae,3758.791055337374,16.0,64.0
cevae,454.7650961871318,16.0,64.0
cevae,105.32648651820259,16.0,64.0
cevae,296.1232426956957,16.0,150.0
cevae,432.7145726926133,16.0,150.0
cevae,282.79070910177757,16.0,150.0
cevae,1165.2210639288278,16.0,150.0
cevae,833.7870213248027,16.0,150.0
cevae,115.9657759654277,16.0,150.0
cevae,678.3369843494744,16.0,150.0
cevae,173.91398232336488,16.0,150.0
cevae,3184.286700193103,16.0,150.0
cevae,55.573648752335,16.0,150.0
cevae,4403.71349339937,16.0,150.0
cevae,4269.735514740218,16.0,150.0
cevae,1575.9836776128868,16.0,150.0
cevae,2700.2503370525146,16.0,150.0
cevae,3664.4463185558716,16.0,150.0
cevae,2191.7593745287422,16.0,150.0
cevae,2063.203358558093,16.0,150.0
cevae,104.9439505010417,16.0,150.0
cevae,964.6906485115065,16.0,150.0
cevae,2698.1520333451654,16.0,150.0
dfpv,73.3372628582582,0.0,0.0
dfpv,77.21792799260938,0.0,0.0
dfpv,43.34697387404442,0.0,0.0
dfpv,72.7811027031146,0.0,0.0
dfpv,80.00252264333595,0.0,0.0
dfpv,88.29407411969137,0.0,0.0
dfpv,46.283531698526176,0.0,0.0
dfpv,91.88811514247246,0.0,0.0
dfpv,80.34493765560106,0.0,0.0
dfpv,40.556377339104095,0.0,0.0
dfpv,87.72977817807805,0.0,0.0
dfpv,98.36586218459556,0.0,0.0
dfpv,65.88391998597191,0.0,0.0
dfpv,88.52633427754577,0.0,0.0
dfpv,83.20878373672215,0.0,0.0
dfpv,77.46243965416531,0.0,0.0
dfpv,77.22611476522388,0.0,0.0
dfpv,83.75769903652989,0.0,0.0
dfpv,74.48673936679056,0.0,0.0
dfpv,64.11912670489777,0.0,0.0
dfpv,59.36157718933657,0.0,0.01
dfpv,137.1785020730861,0.0,0.01
dfpv,78.69430238401135,0.0,0.01
dfpv,70.01299213640597,0.0,0.01
dfpv,76.48388805663697,0.0,0.01
dfpv,91.09851026798472,0.0,0.01
dfpv,81.66191209090744,0.0,0.01
dfpv,77.1157388457974,0.0,0.01
dfpv,73.68696903559938,0.0,0.01
dfpv,67.93937172840461,0.0,0.01
dfpv,73.47801089455007,0.0,0.01
dfpv,81.17663415372462,0.0,0.01
dfpv,89.14224299259021,0.0,0.01
dfpv,53.791216564604554,0.0,0.01
dfpv,78.02929685665389,0.0,0.01
dfpv,83.60872053568072,0.0,0.01
dfpv,54.65083869834842,0.0,0.01
dfpv,77.09038822567292,0.0,0.01
dfpv,196.72540802850386,0.0,0.01
dfpv,75.1978252353133,0.0,0.01
dfpv,76.01518110723987,0.0,0.1
dfpv,80.69844622106578,0.0,0.1
dfpv,78.29865744893863,0.0,0.1
dfpv,74.21908401073007,0.0,0.1
dfpv,94.5496294536817,0.0,0.1
dfpv,76.64069791807688,0.0,0.1
dfpv,64.53210916052379,0.0,0.1
dfpv,76.54587369047601,0.0,0.1
dfpv,56.82706183707643,0.0,0.1
dfpv,78.82708996558054,0.0,0.1
dfpv,80.57401812675779,0.0,0.1
dfpv,79.75220812001355,0.0,0.1
dfpv,73.39234194918537,0.0,0.1
dfpv,76.68322375314926,0.0,0.1
dfpv,53.68788767875476,0.0,0.1
dfpv,67.26446788526339,0.0,0.1
dfpv,70.58318099149885,0.0,0.1
dfpv,68.19255723497703,0.0,0.1
dfpv,72.37015223649448,0.0,0.1
dfpv,72.43420177506056,0.0,0.1
dfpv,189.28964530085105,0.0,0.5
dfpv,80.59434236870304,0.0,0.5
dfpv,74.00296623837698,0.0,0.5
dfpv,49.418259900186506,0.0,0.5
dfpv,70.9911559169571,0.0,0.5
dfpv,84.8550619248408,0.0,0.5
dfpv,79.52941976075303,0.0,0.5
dfpv,169.5590408775926,0.0,0.5
dfpv,47.754220874061275,0.0,0.5
dfpv,91.30431612989211,0.0,0.5
dfpv,83.30873641323173,0.0,0.5
dfpv,85.61042013026461,0.0,0.5
dfpv,56.9914992289354,0.0,0.5
dfpv,89.881986209209,0.0,0.5
dfpv,103.76147371588897,0.0,0.5
dfpv,86.87562272191289,0.0,0.5
dfpv,97.34695066771664,0.0,0.5
dfpv,71.67738651804436,0.0,0.5
dfpv,70.70096329235493,0.0,0.5
dfpv,238.23656286682422,0.0,0.5
dfpv,84.7746512148515,0.0,1.0
dfpv,90.10028195464176,0.0,1.0
dfpv,86.34068692436458,0.0,1.0
dfpv,86.94908932058692,0.0,1.0
dfpv,69.68204914700911,0.0,1.0
dfpv,92.74301036376856,0.0,1.0
dfpv,47.80577912979278,0.0,1.0
dfpv,95.4054356961025,0.0,1.0
dfpv,50.01867652736403,0.0,1.0
dfpv,126.54361994250596,0.0,1.0
dfpv,33.72726871665678,0.0,1.0
dfpv,93.5900344304768,0.0,1.0
dfpv,95.20153707978066,0.0,1.0
dfpv,115.78096999274567,0.0,1.0
dfpv,86.63902453339917,0.0,1.0
dfpv,90.65578784506874,0.0,1.0
dfpv,52.42004314953933,0.0,1.0
dfpv,30.4826495123408,0.0,1.0
dfpv,82.18875602664278,0.0,1.0
dfpv,125.11919779691395,0.0,1.0
dfpv,76.6548738325028,0.0,16.0
dfpv,25.833739236054434,0.0,16.0
dfpv,94.91291755882574,0.0,16.0
dfpv,30.079646600549534,0.0,16.0
dfpv,83.47000276267514,0.0,16.0
dfpv,57.845537358135005,0.0,16.0
dfpv,31.164667154916703,0.0,16.0
dfpv,68.47696487990382,0.0,16.0
dfpv,383.1991489718363,0.0,16.0
dfpv,71.45056842182422,0.0,16.0
dfpv,111.64247432320035,0.0,16.0
dfpv,45.60959650245003,0.0,16.0
dfpv,39.30450659039825,0.0,16.0
dfpv,128.52002585367038,0.0,16.0
dfpv,106.10736135967969,0.0,16.0
dfpv,99.71125270117412,0.0,16.0
dfpv,112.41591906878573,0.0,16.0
dfpv,129.92666570466258,0.0,16.0
dfpv,35.728672798824114,0.0,16.0
dfpv,22.917986319875734,0.0,16.0
dfpv,1.271449510523754,0.0,64.0
dfpv,9.320261658896467,0.0,64.0
dfpv,11.764425754996491,0.0,64.0
dfpv,21.584059405169707,0.0,64.0
dfpv,3.2810611149394227,0.0,64.0
dfpv,6.6904291460697305,0.0,64.0
dfpv,3.7282014360291433,0.0,64.0
dfpv,17.41622593293844,0.0,64.0
dfpv,16.40260437423865,0.0,64.0
dfpv,10.316393649357677,0.0,64.0
dfpv,6.984277328747882,0.0,64.0
dfpv,3.5669298476155182,0.0,64.0
dfpv,52.08422976315095,0.0,64.0
dfpv,42.382588540944795,0.0,64.0
dfpv,10.150659631278772,0.0,64.0
dfpv,21.485553557351526,0.0,64.0
dfpv,18.183446673314133,0.0,64.0
dfpv,1.5731247539507378,0.0,64.0
dfpv,9.169671256475372,0.0,64.0
dfpv,33.761949401135155,0.0,64.0
dfpv,9.330614146183416,0.0,150.0
dfpv,36.20244489019596,0.0,150.0
dfpv,15.787475213998693,0.0,150.0
dfpv,21.182409464191583,0.0,150.0
dfpv,19.14555604354283,0.0,150.0
dfpv,146.47362962036772,0.0,150.0
dfpv,10.521852971668517,0.0,150.0
dfpv,8.5372036584217,0.0,150.0
dfpv,14.753422148818208,0.0,150.0
dfpv,66.75281345146693,0.0,150.0
dfpv,21.990857235274746,0.0,150.0
dfpv,52.72012649408747,0.0,150.0
dfpv,13.891251858558846,0.0,150.0
dfpv,29.74095363227489,0.0,150.0
dfpv,28.323482785617017,0.0,150.0
dfpv,43.04019582681841,0.0,150.0
dfpv,2.105228044222677,0.0,150.0
dfpv,16.17607971922761,0.0,150.0
dfpv,5.040241921523886,0.0,150.0
dfpv,20.131609521256433,0.0,150.0
dfpv,79.92459935369946,0.01,0.0
dfpv,71.97901509000437,0.01,0.0
dfpv,57.719125239922526,0.01,0.0
dfpv,42.01573464987328,0.01,0.0
dfpv,58.656377637840286,0.01,0.0
dfpv,71.79045916229141,0.01,0.0
dfpv,70.64911341451177,0.01,0.0
dfpv,52.35331220640494,0.01,0.0
dfpv,74.6205296234058,0.01,0.0
dfpv,70.75870172857722,0.01,0.0
dfpv,71.60386364286055,0.01,0.0
dfpv,82.07369680943793,0.01,0.0
dfpv,47.544642083620246,0.01,0.0
dfpv,81.77337697747299,0.01,0.0
dfpv,57.94959545194281,0.01,0.0
dfpv,97.118875144886,0.01,0.0
dfpv,88.06955645431199,0.01,0.0
dfpv,73.41788267953129,0.01,0.0
dfpv,74.08515877394235,0.01,0.0
dfpv,65.42519060663663,0.01,0.0
dfpv,301.130353053809,0.01,0.01
dfpv,113.58777367011248,0.01,0.01
dfpv,97.4011446601592,0.01,0.01
dfpv,61.34521423449877,0.01,0.01
dfpv,88.17539339985441,0.01,0.01
dfpv,89.35433689383805,0.01,0.01
dfpv,46.72478968067285,0.01,0.01
dfpv,91.26573181426349,0.01,0.01
dfpv,94.97815440773806,0.01,0.01
dfpv,82.51868982994975,0.01,0.01
dfpv,77.75216197868573,0.01,0.01
dfpv,74.55644675043938,0.01,0.01
dfpv,66.75652772119578,0.01,0.01
dfpv,80.87558616356495,0.01,0.01
dfpv,23.003111948278296,0.01,0.01
dfpv,78.1828946146408,0.01,0.01
dfpv,71.3670050393242,0.01,0.01
dfpv,69.70803820765859,0.01,0.01
dfpv,66.57419459103947,0.01,0.01
dfpv,80.17023460999911,0.01,0.01
dfpv,53.46291545944698,0.01,0.1
dfpv,488.17792365589156,0.01,0.1
dfpv,58.01366541908499,0.01,0.1
dfpv,76.04173076368257,0.01,0.1
dfpv,91.39174057356114,0.01,0.1
dfpv,79.77279679490566,0.01,0.1
dfpv,56.66787481307482,0.01,0.1
dfpv,66.88595909770544,0.01,0.1
dfpv,73.66727060602776,0.01,0.1
dfpv,72.26707436851187,0.01,0.1
dfpv,49.56405761553593,0.01,0.1
dfpv,72.20280756107701,0.01,0.1
dfpv,68.86094358554759,0.01,0.1
dfpv,76.87600978809718,0.01,0.1
dfpv,70.22614154722089,0.01,0.1
dfpv,86.35945270888507,0.01,0.1
dfpv,56.62240464980965,0.01,0.1
dfpv,87.19897222583685,0.01,0.1
dfpv,88.93780465482644,0.01,0.1
dfpv,90.67727257108061,0.01,0.1
dfpv,58.7759959539977,0.01,0.5
dfpv,83.20177643982788,0.01,0.5
dfpv,63.362436132293894,0.01,0.5
dfpv,79.34178663093144,0.01,0.5
dfpv,27.458727827704525,0.01,0.5
dfpv,24.538711646845556,0.01,0.5
dfpv,45.16531449930001,0.01,0.5
dfpv,88.63610952773847,0.01,0.5
dfpv,101.71909655194068,0.01,0.5
dfpv,48.56683197269154,0.01,0.5
dfpv,78.65766551419867,0.01,0.5
dfpv,62.34882170746796,0.01,0.5
dfpv,81.3067998795981,0.01,0.5
dfpv,68.5395135248938,0.01,0.5
dfpv,83.42081691234621,0.01,0.5
dfpv,65.3332022801686,0.01,0.5
dfpv,50.70155959488839,0.01,0.5
dfpv,63.09676558105912,0.01,0.5
dfpv,65.83239011432872,0.01,0.5
dfpv,113.717203622938,0.01,0.5
dfpv,75.2938882702148,0.01,1.0
dfpv,88.72256048035001,0.01,1.0
dfpv,51.96715146456334,0.01,1.0
dfpv,63.72801678190306,0.01,1.0
dfpv,74.40817410695735,0.01,1.0
dfpv,89.99180235485532,0.01,1.0
dfpv,69.62465972740603,0.01,1.0
dfpv,79.18838696942859,0.01,1.0
dfpv,220.57982356883878,0.01,1.0
dfpv,149.74499544740215,0.01,1.0
dfpv,73.83235880820229,0.01,1.0
dfpv,74.21451090458925,0.01,1.0
dfpv,96.05641366473188,0.01,1.0
dfpv,88.2329037818138,0.01,1.0
dfpv,98.34155048393725,0.01,1.0
dfpv,88.13097618217799,0.01,1.0
dfpv,51.05410617314506,0.01,1.0
dfpv,80.62445446539942,0.01,1.0
dfpv,85.43989138779989,0.01,1.0
dfpv,71.3602883810133,0.01,1.0
dfpv,60.544891667558865,0.01,16.0
dfpv,153.486955904615,0.01,16.0
dfpv,224.0454180987916,0.01,16.0
dfpv,203.41098274645964,0.01,16.0
dfpv,65.84934744832876,0.01,16.0
dfpv,104.57904596054149,0.01,16.0
dfpv,30.37791874244986,0.01,16.0
dfpv,80.25890374299127,0.01,16.0
dfpv,363.2602231027346,0.01,16.0
dfpv,123.65584840715591,0.01,16.0
dfpv,75.10911526870329,0.01,16.0
dfpv,19.164260260132068,0.01,16.0
dfpv,128.81288439369837,0.01,16.0
dfpv,334.88793466520013,0.01,16.0
dfpv,107.74674881941675,0.01,16.0
dfpv,58.19626627507846,0.01,16.0
dfpv,181.68794259397274,0.01,16.0
dfpv,59.64436383199164,0.01,16.0
dfpv,48.48923224368811,0.01,16.0
dfpv,58.54358433227933,0.01,16.0
dfpv,28.36592233034117,0.01,64.0
dfpv,5.381820291206731,0.01,64.0
dfpv,19.581998444627228,0.01,64.0
dfpv,33.440885113312966,0.01,64.0
dfpv,5.200155131855637,0.01,64.0
dfpv,39.47048650902195,0.01,64.0
dfpv,26.217508915322412,0.01,64.0
dfpv,5.438907736509028,0.01,64.0
dfpv,14.205509127053409,0.01,64.0
dfpv,69.81260713652156,0.01,64.0
dfpv,12.81703869527226,0.01,64.0
dfpv,1.8057733502583175,0.01,64.0
dfpv,3.4852683982799704,0.01,64.0
dfpv,9.58874295661507,0.01,64.0
dfpv,25.737725804922594,0.01,64.0
dfpv,11.51365300445398,0.01,64.0
dfpv,65.99179088265382,0.01,64.0
dfpv,16.060894380441148,0.01,64.0
dfpv,7.335966157121712,0.01,64.0
dfpv,35.514537154042685,0.01,64.0
dfpv,8.649040320415008,0.01,150.0
dfpv,11.7667893353955,0.01,150.0
dfpv,10.655251308546971,0.01,150.0
dfpv,58.7351778864043,0.01,150.0
dfpv,98.47434920128862,0.01,150.0
dfpv,20.044944505856087,0.01,150.0
dfpv,33.07839010700333,0.01,150.0
dfpv,21.348113161637865,0.01,150.0
dfpv,32.66181292170488,0.01,150.0
dfpv,11.435255420332933,0.01,150.0
dfpv,41.82233750637941,0.01,150.0
dfpv,11.394302923229839,0.01,150.0
dfpv,1.9471414535514344,0.01,150.0
dfpv,20.116774076941027,0.01,150.0
dfpv,1.011004676709792,0.01,150.0
dfpv,78.75069559379615,0.01,150.0
dfpv,1.333048331519043,0.01,150.0
dfpv,58.85581341516037,0.01,150.0
dfpv,24.87180950921857,0.01,150.0
dfpv,44.84126339348272,0.01,150.0
dfpv,32.442760209752365,0.1,0.0
dfpv,68.60542372546686,0.1,0.0
dfpv,78.02944270366005,0.1,0.0
dfpv,59.774359317956694,0.1,0.0
dfpv,64.06411730372055,0.1,0.0
dfpv,113.28040091099774,0.1,0.0
dfpv,56.89982286671743,0.1,0.0
dfpv,74.02957381512631,0.1,0.0
dfpv,30.025948751231578,0.1,0.0
dfpv,61.82251002302255,0.1,0.0
dfpv,56.77608156943488,0.1,0.0
dfpv,70.05987492256773,0.1,0.0
dfpv,76.45706961910079,0.1,0.0
dfpv,62.83171549503358,0.1,0.0
dfpv,61.08061215695591,0.1,0.0
dfpv,70.4666273008845,0.1,0.0
dfpv,69.32798520215738,0.1,0.0
dfpv,63.01455247746967,0.1,0.0
dfpv,39.87083764802353,0.1,0.0
dfpv,85.45328878104752,0.1,0.0
dfpv,148.4376943326843,0.1,0.01
dfpv,78.96298737401287,0.1,0.01
dfpv,50.0840478308054,0.1,0.01
dfpv,52.33996925799509,0.1,0.01
dfpv,60.57422900918624,0.1,0.01
dfpv,70.59265581715884,0.1,0.01
dfpv,56.1308535185472,0.1,0.01
dfpv,64.25355816394206,0.1,0.01
dfpv,69.50843801320369,0.1,0.01
dfpv,67.54197219572134,0.1,0.01
dfpv,56.16576328420094,0.1,0.01
dfpv,71.44614073674741,0.1,0.01
dfpv,50.079695854341495,0.1,0.01
dfpv,69.90499277638783,0.1,0.01
dfpv,54.789370972844345,0.1,0.01
dfpv,185.85615723237487,0.1,0.01
dfpv,29.306582206380746,0.1,0.01
dfpv,79.95383306788862,0.1,0.01
dfpv,59.91993396604671,0.1,0.01
dfpv,54.59679899518837,0.1,0.01
dfpv,91.74090063608719,0.1,0.1
dfpv,64.63964686877483,0.1,0.1
dfpv,94.99407691511735,0.1,0.1
dfpv,32.21584338281535,0.1,0.1
dfpv,66.39246407644353,0.1,0.1
dfpv,231.28143095415868,0.1,0.1
dfpv,60.203940529758846,0.1,0.1
dfpv,98.73633878985088,0.1,0.1
dfpv,79.6517651492753,0.1,0.1
dfpv,113.43737659675958,0.1,0.1
dfpv,59.10317693482865,0.1,0.1
dfpv,92.47842895064088,0.1,0.1
dfpv,72.17290178158181,0.1,0.1
dfpv,78.2411308390837,0.1,0.1
dfpv,66.82067706961334,0.1,0.1
dfpv,53.077490514501264,0.1,0.1
dfpv,84.87885954536412,0.1,0.1
dfpv,67.04222342091214,0.1,0.1
dfpv,64.61629734499064,0.1,0.1
dfpv,85.55310357841498,0.1,0.1
dfpv,36.10380093628726,0.1,0.5
dfpv,49.34540723433926,0.1,0.5
dfpv,43.9918715150328,0.1,0.5
dfpv,64.11097823819522,0.1,0.5
dfpv,68.42181124818397,0.1,0.5
